X,Y,fid,New Name,Lon,Lat,Path,RelPath,Images,File Name Old,Name,Category,Location,Address,Year of Installation,Medium,Installation & Maintenance,Artist,Other Details,Latitude,Longitude,layer,icon_url
77.5305404611111,12.9645901694444,"90",100.jpg,77.5305404611111,12.9645901694444,D:/Research Grant/Images First Batch\100.jpg,./Images First Batch/100.jpg,"<img src = ""./Images First Batch/100.jpg"" width=""300"" height=""225""/>",20200516_064535,Dr. Rajkumar,Movies,Park,"Subbanna Garden, Vijayanagara","2011",,Subbannagarden Kannadabhimani Yuvakara Samaja Seva Sangha,,,,,First Batch Statues and Sculptures,./0.png
77.5927606,12.9581511997222,"91",101.jpg,77.5927606,12.9581511997222,D:/Research Grant/Images First Batch\101.jpg,./Images First Batch/101.jpg,"<img src = ""./Images First Batch/101.jpg"" width=""300"" height=""225""/>",20210820_130518,Dr. Rajkumar,Movies,Street corner,"Sudhama Nagara, KH road","2018",,Suvarna Karnataka Hitarakshana Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5469934997222,12.9669469997222,"92",102.jpg,77.5469934997222,12.9669469997222,D:/Research Grant/Images First Batch\102.jpg,./Images First Batch/102.jpg,"<img src = ""./Images First Batch/102.jpg"" width=""300"" height=""225""/>",20220828_094748,Dr. Rajkumar,Movies,Street corner,"Sipayiramu circle, Telecom Layout, Hosahalli",,,Karnataka Rakshana Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5692935,12.9688280997222,"93",103.jpg,77.5692935,12.9688280997222,D:/Research Grant/Images First Batch\103.jpg,./Images First Batch/103.jpg,"<img src = ""./Images First Batch/103.jpg"" width=""300"" height=""225""/>",20220525_091053,M. Ramamurthy,Cultural,Street corner,Aralepete main road / Cottonpet main road,"1998",,Kannada Senani M Ramamurthy Abhimani Bbalaga,,,,,First Batch Statues and Sculptures,./0.png
77.5839751997222,12.9994083,"94",104.jpg,77.5839751997222,12.9994083,D:/Research Grant/Images First Batch\104.jpg,./Images First Batch/104.jpg,"<img src = ""./Images First Batch/104.jpg"" width=""300"" height=""225""/>",20220430_170517,Ramanujacharya,Religious,Memorial Park ," Sankey road, Guttahalli","2018",,Sri Venugolapa Krishnaswami Devasthana,,,,,First Batch Statues and Sculptures,./0.png
77.5541312,13.0140063997222,"95",105.jpg,77.5541312,13.0140063997222,D:/Research Grant/Images First Batch\105.jpg,./Images First Batch/105.jpg,"<img src = ""./Images First Batch/105.jpg"" width=""300"" height=""225""/>",20220424_091734,Rani Abbakka,Cultural /Politics,Traffic island ,"Jayachamaraja Wodeyar Circle, Opp Karanataka Soap Factory, Rajajinagara","2007",Bronze,Tulu Koota,,,,,First Batch Statues and Sculptures,./0.png
77.5712165997222,12.9803098,"96",106.jpg,77.5712165997222,12.9803098,D:/Research Grant/Images First Batch\106.jpg,./Images First Batch/106.jpg,"<img src = ""./Images First Batch/106.jpg"" width=""300"" height=""225""/>",20210816_150127,Sangolli Rayanna,Cultural /Politics,Traffic island ,Junction of Sheshadri road and Gubbi Totadappa road,"2010",Bronze,BBMP and Krantiveera Sangollirayanna Pratishtana,,,,,First Batch Statues and Sculptures,./0.png
77.5365565,12.9688286,"97",107.jpg,77.5365565,12.9688286,D:/Research Grant/Images First Batch\107.jpg,./Images First Batch/107.jpg,"<img src = ""./Images First Batch/107.jpg"" width=""300"" height=""225""/>",20220116_072608,Sangolli Rayanna,Cultural /Politics,Memorial Park ,"20th main road,  MC layout, Viajayanagara","2017",,Snehamayi Geleyara Balaga,,,,,First Batch Statues and Sculptures,./0.png
77.5386309,12.9725999,"98",108.jpg,77.5386309,12.9725999,D:/Research Grant/Images First Batch\108.jpg,./Images First Batch/108.jpg,"<img src = ""./Images First Batch/108.jpg"" width=""300"" height=""225""/>",20210927_120634,Shankar Nag,Movies,Street corner,Vijayanagara Bus stop ,"2012",,Sri Shankarnag Ambi Auto Chalakara Kshemabivrudhi Sangha,,,,,First Batch Statues and Sculptures,./0.png
77.5923963,12.9719244,"99",109.jpg,77.5923963,12.9719244,D:/Research Grant/Images First Batch\109.jpg,./Images First Batch/109.jpg,"<img src = ""./Images First Batch/109.jpg"" width=""300"" height=""225""/>",20220923_082221,Sheshadri Iyer,Cultural /Politics,Memorial Park ,"Sheshadri Iyer Memorial Hall, Cubbon Park","1913",,,,,,,First Batch Statues and Sculptures,./0.png
77.5338037,12.9380848997222,"100",111.jpg,77.5338037,12.9380848997222,D:/Research Grant/Images First Batch\111.jpg,./Images First Batch/111.jpg,"<img src = ""./Images First Batch/111.jpg"" width=""300"" height=""225""/>",20220717_164713,Shivakumara Swamiji,Religious,Street corner,"Opp PES college, Ring road",,,,,,,,First Batch Statues and Sculptures,./0.png
77.5802008,12.9486135,"101",112.jpg,77.5802008,12.9486135,D:/Research Grant/Images First Batch\112.jpg,./Images First Batch/112.jpg,"<img src = ""./Images First Batch/112.jpg"" width=""300"" height=""225""/>",20220415_083142,Shivananda Sharma,Educationist,Street corner,Opp Lalbagh West Gate,,,RV Educational Institutions,,,,,First Batch Statues and Sculptures,./0.png
77.5984954,12.977017,"102",114.jpg,77.5984954,12.977017,D:/Research Grant/Images First Batch\114.jpg,./Images First Batch/114.jpg,"<img src = ""./Images First Batch/114.jpg"" width=""300"" height=""225""/>","Victoria, Cubbon park",Queen Victoria,Politics,Park,Cubbon Park ,"1906",,Public Subscription ,,,,,First Batch Statues and Sculptures,./0.png
77.5627651111111,12.9577657777778,"103",115.jpg,77.5627651111111,12.9577657777778,D:/Research Grant/Images First Batch\115.jpg,./Images First Batch/115.jpg,"<img src = ""./Images First Batch/115.jpg"" width=""300"" height=""225""/>",IMG_20190901_111647 Chamarajpet,Vishnuvardhan ,Movies,Street corner,"3rd main, Chamarajapete",,,Sri Doddamanushya Dr. Vushnuvardhan Kannada Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5202809997222,12.9619403,"104",116.jpg,77.5202809997222,12.9619403,D:/Research Grant/Images First Batch\116.jpg,./Images First Batch/116.jpg,"<img src = ""./Images First Batch/116.jpg"" width=""300"" height=""225""/>",20220112_150148,Vishnuvardhan ,Movies,Street corner,"Dr.Vishnu Circle, Bhairaweshvaranagara, Nagarabhavi","2018",,Navaratna Dr.Vishnu Annana Abhimanigala Sangha,,,,,First Batch Statues and Sculptures,./0.png
77.5351251,12.9754082,"105",117.jpg,77.5351251,12.9754082,D:/Research Grant/Images First Batch\117.jpg,./Images First Batch/117.jpg,"<img src = ""./Images First Batch/117.jpg"" width=""300"" height=""225""/>",20220419_144421,Vishnuvardhan ,Movies,Street corner,Govindarajanagara,"2022",,Appaji Dr.Vishnuvardhan Seva Samiti,,,,,First Batch Statues and Sculptures,./0.png
77.5470493,12.9728026,"106",118.jpg,77.5470493,12.9728026,D:/Research Grant/Images First Batch\118.jpg,./Images First Batch/118.jpg,"<img src = ""./Images First Batch/118.jpg"" width=""300"" height=""225""/>",20200622_070142,Vishnuvardhan ,Movies,Street corner,"Sri Krishnadevaraya road, Pipe line, Vijayanagara",,,Sahasa Simha Dr. Vishnuvardhan Abhimnai Balaga,,,,,First Batch Statues and Sculptures,./0.png
77.5424363997222,12.9777713997222,"107",119.jpg,77.5424363997222,12.9777713997222,D:/Research Grant/Images First Batch\119.jpg,./Images First Batch/119.jpg,"<img src = ""./Images First Batch/119.jpg"" width=""300"" height=""225""/>",20210308_070013,Vishnuvardhan ,Movies,Street corner,"MC layout, opp Greenland hotel, Vijayanagara","2013",,Sahasa Simha Dr. Vishnuvardhan Krida mattu Saamskrutika Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5296941,12.9762406,"108",120.jpg,77.5296941,12.9762406,D:/Research Grant/Images First Batch\120.jpg,./Images First Batch/120.jpg,"<img src = ""./Images First Batch/120.jpg"" width=""300"" height=""225""/>",20220918_103246,Vishnuvardhan ,Movies,Park,"Pattegerapalya main road,  Govindarajanagara","2012",,Hoysala Kannada Yuvakara Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5581143997222,12.9806132997222,"109",121.jpg,77.5581143997222,12.9806132997222,D:/Research Grant/Images First Batch\121.jpg,./Images First Batch/121.jpg,"<img src = ""./Images First Batch/121.jpg"" width=""300"" height=""225""/>",20220312_101612,Vishnuvardhan ,Movies,Street corner,"Dr.Rajkumar road, 6th block, Rajajainagara","2020",,Mahapurusha Sahasa Simha Dr. Vishnuvardhan Abhimnai Balaga,,,,,First Batch Statues and Sculptures,./0.png
77.5684791,12.9601866997222,"110",122.jpg,77.5684791,12.9601866997222,D:/Research Grant/Images First Batch\122.jpg,./Images First Batch/122.jpg,"<img src = ""./Images First Batch/122.jpg"" width=""300"" height=""225""/>",20220828_103033,Vishnuvardhan ,Movies,Traffic island ,"Rayan circle, Chamarajapete","2020",,Simhagarjane Dr. Vishnuvardhan Abhimnaigala Sangha ,,,,,First Batch Statues and Sculptures,./0.png
77.5743427,12.9891506,"111",123.jpg,77.5743427,12.9891506,D:/Research Grant/Images First Batch\123.jpg,./Images First Batch/123.jpg,"<img src = ""./Images First Batch/123.jpg"" width=""300"" height=""225""/>",20220430_171754,Vishnuvardhan ,Movies,Traffic island ,"Swastik Circle, Sheshadripuram",,,Dr. Vishnuvardhan Abhimnai Sangha,,,,,First Batch Statues and Sculptures,./0.png
77.545781,12.9890474,"112",124.jpg,77.545781,12.9890474,D:/Research Grant/Images First Batch\124.jpg,./Images First Batch/124.jpg,"<img src = ""./Images First Batch/124.jpg"" width=""300"" height=""225""/>",20220610_112624,Vishnuvardhan ,Movies,Street corner,"Thimmayya road, Basaweshvaranagara","2011",,Bandhana Vishnu Seva Samiti,,,,,First Batch Statues and Sculptures,./0.png
77.5480141997222,12.9749833997222,"113",125.jpg,77.5480141997222,12.9749833997222,D:/Research Grant/Images First Batch\125.jpg,./Images First Batch/125.jpg,"<img src = ""./Images First Batch/125.jpg"" width=""300"" height=""225""/>",20220401_071751,Vishnuvardhan ,Movies,Street corner,"Toll gate, Magadi road",,,Mareyada Manikya Dr. Vishnuvardhan Kannada Kala mattu Saamskrutika Vedike,,,,,First Batch Statues and Sculptures,./0.png
77.5421287,12.9734584,"114",126.jpg,77.5421287,12.9734584,D:/Research Grant/Images First Batch\126.jpg,./Images First Batch/126.jpg,"<img src = ""./Images First Batch/126.jpg"" width=""300"" height=""225""/>",20210922_064757,Vishnuvardhan ,Movies,Street corner,"2nd main road, Hosahalli Extension, Vijayanagara",,,Sahasa Simha Dr. Vishnuvardhan Kannada Sena Samithi,,,,,First Batch Statues and Sculptures,./0.png
77.5719641997222,12.8919782997222,"115",127.jpg,77.5719641997222,12.8919782997222,D:/Research Grant/Images First Batch\127.jpg,./Images First Batch/127.jpg,"<img src = ""./Images First Batch/127.jpg"" width=""300"" height=""225""/>",20220906_145215,Vishnuvardhan ,Movies,Street corner,Chunchaghatta Main road,,,,,,,,First Batch Statues and Sculptures,./0.png
77.5980466997222,12.9713612997222,"116",128.jpg,77.5980466997222,12.9713612997222,D:/Research Grant/Images First Batch\128.jpg,./Images First Batch/128.jpg,"<img src = ""./Images First Batch/128.jpg"" width=""300"" height=""225""/>",20220823_110354,Vittal  Mallya,Business,Street corner,Vittal Mallya road,,,,,,,,First Batch Statues and Sculptures,./0.png
77.5703598997222,12.9767969997222,"117",129.jpg,77.5703598997222,12.9767969997222,D:/Research Grant/Images First Batch\129.jpg,./Images First Batch/129.jpg,"<img src = ""./Images First Batch/129.jpg"" width=""300"" height=""225""/>",20220828_101000(0),Swami Vivekannada,Religious / Reformist,Memorial Park ,KSR Railway station parking area,,,,,,,,First Batch Statues and Sculptures,./0.png
77.5543265997222,13.0089216,"118",130.jpg,77.5543265997222,13.0089216,D:/Research Grant/Images First Batch\130.jpg,./Images First Batch/130.jpg,"<img src = ""./Images First Batch/130.jpg"" width=""300"" height=""225""/>",20220424_092538(0),Swami Vivekannada,Religious / Reformist,Public building,"Vivekannada College, Rajajainagara","1996",,Janata Shikshana Samsthe,,,,,First Batch Statues and Sculptures,./0.png
77.5417233997222,12.9735651997222,"119",131.jpg,77.5417233997222,12.9735651997222,D:/Research Grant/Images First Batch\131.jpg,./Images First Batch/131.jpg,"<img src = ""./Images First Batch/131.jpg"" width=""300"" height=""225""/>",20220828_110033,Swami Vivekannada,Religious / Reformist,Public building,"17th cross, MC layout, Viajayanagara ","2017",,Viajaya Viveka Prathishtana,,,,,First Batch Statues and Sculptures,./0.png
77.5540998997222,13.0151423,"120",132.jpg,77.5540998997222,13.0151423,D:/Research Grant/Images First Batch\132.jpg,./Images First Batch/132.jpg,"<img src = ""./Images First Batch/132.jpg"" width=""300"" height=""225""/>",20220424_090332,Swami Vivekannada,Religious / Reformist,Memorial Park ,Pune Bangalore high way near Sandal soap factory metro stop ,,,,,,,,First Batch Statues and Sculptures,./0.png
77.5879548,12.9842311,"121",133.jpg,77.5879548,12.9842311,D:/Research Grant/Images First Batch\133.jpg,./Images First Batch/133.jpg,"<img src = ""./Images First Batch/133.jpg"" width=""300"" height=""225""/>",20210822_082154,Contemporary Sculpture,Art,Street corner,"Basaveshwara circle / Chalukya Circle,  Vasantanagar",,Metal,,,,,,First Batch Statues and Sculptures,./0.png
77.5809493,12.9895987997222,"122",134.jpg,77.5809493,12.9895987997222,D:/Research Grant/Images First Batch\134.jpg,./Images First Batch/134.jpg,"<img src = ""./Images First Batch/134.jpg"" width=""300"" height=""225""/>",20220903_153454,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Cement,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811063997222,12.9889501997222,"123",135.jpg,77.5811063997222,12.9889501997222,D:/Research Grant/Images First Batch\135.jpg,./Images First Batch/135.jpg,"<img src = ""./Images First Batch/135.jpg"" width=""300"" height=""225""/>",20220903_153855,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Cement,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5821801997222,12.9893757,"124",136.jpg,77.5821801997222,12.9893757,D:/Research Grant/Images First Batch\136.jpg,./Images First Batch/136.jpg,"<img src = ""./Images First Batch/136.jpg"" width=""300"" height=""225""/>",20220903_153755,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Cement,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811056997222,12.9893239,"125",137.jpg,77.5811056997222,12.9893239,D:/Research Grant/Images First Batch\137.jpg,./Images First Batch/137.jpg,"<img src = ""./Images First Batch/137.jpg"" width=""300"" height=""225""/>",20220903_153524,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5809493,12.9895987997222,"126",138.jpg,77.5809493,12.9895987997222,D:/Research Grant/Images First Batch\138.jpg,./Images First Batch/138.jpg,"<img src = ""./Images First Batch/138.jpg"" width=""300"" height=""225""/>",20220903_153407,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5809493,12.9895987997222,"127",139.jpg,77.5809493,12.9895987997222,D:/Research Grant/Images First Batch\139.jpg,./Images First Batch/139.jpg,"<img src = ""./Images First Batch/139.jpg"" width=""300"" height=""225""/>",20220903_153427,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5809493,12.9895987997222,"128",140.jpg,77.5809493,12.9895987997222,D:/Research Grant/Images First Batch\140.jpg,./Images First Batch/140.jpg,"<img src = ""./Images First Batch/140.jpg"" width=""300"" height=""225""/>",20220903_153433,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811013,12.9889489,"129",141.jpg,77.5811013,12.9889489,D:/Research Grant/Images First Batch\141.jpg,./Images First Batch/141.jpg,"<img src = ""./Images First Batch/141.jpg"" width=""300"" height=""225""/>",20220903_153655,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811056997222,12.9893239,"130",142.jpg,77.5811056997222,12.9893239,D:/Research Grant/Images First Batch\142.jpg,./Images First Batch/142.jpg,"<img src = ""./Images First Batch/142.jpg"" width=""300"" height=""225""/>",20220903_153548,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5810776997222,12.9889557997222,"131",143.jpg,77.5810776997222,12.9889557997222,D:/Research Grant/Images First Batch\143.jpg,./Images First Batch/143.jpg,"<img src = ""./Images First Batch/143.jpg"" width=""300"" height=""225""/>",20220903_153610,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811013,12.9889489,"132",144.jpg,77.5811013,12.9889489,D:/Research Grant/Images First Batch\144.jpg,./Images First Batch/144.jpg,"<img src = ""./Images First Batch/144.jpg"" width=""300"" height=""225""/>",20220903_153644(0),Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5809493,12.9895987997222,"133",145.jpg,77.5809493,12.9895987997222,D:/Research Grant/Images First Batch\145.jpg,./Images First Batch/145.jpg,"<img src = ""./Images First Batch/145.jpg"" width=""300"" height=""225""/>",20220903_153345,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5821801997222,12.9893757,"134",146.jpg,77.5821801997222,12.9893757,D:/Research Grant/Images First Batch\146.jpg,./Images First Batch/146.jpg,"<img src = ""./Images First Batch/146.jpg"" width=""300"" height=""225""/>",20220903_153815,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5811063997222,12.9889501997222,"135",147.jpg,77.5811063997222,12.9889501997222,D:/Research Grant/Images First Batch\147.jpg,./Images First Batch/147.jpg,"<img src = ""./Images First Batch/147.jpg"" width=""300"" height=""225""/>",20220903_153942,Contemporary Sculpture,Art,Public building,"Karnataka Chitrakala Parishath, Kumarakrupa road, Sheshadripuram",,Stone,Karnataka Chitrakala Parishath,,,,,First Batch Statues and Sculptures,./0.png
77.5943115997222,12.9718347997222,"136",148.jpg,77.5943115997222,12.9718347997222,D:/Research Grant/Images First Batch\148.jpg,./Images First Batch/148.jpg,"<img src = ""./Images First Batch/148.jpg"" width=""300"" height=""225""/>",20220823_114058,Contemporary Sculpture,Art,Public building,"Café Coffee Day, Vittal Mallya road",,Metal,,,,,,First Batch Statues and Sculptures,./0.png
77.5903212,12.9762976997222,"137",149.jpg,77.5903212,12.9762976997222,D:/Research Grant/Images First Batch\149.jpg,./Images First Batch/149.jpg,"<img src = ""./Images First Batch/149.jpg"" width=""300"" height=""225""/>",20210822_065750,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5907059,12.9764055,"138",150.jpg,77.5907059,12.9764055,D:/Research Grant/Images First Batch\150.jpg,./Images First Batch/150.jpg,"<img src = ""./Images First Batch/150.jpg"" width=""300"" height=""225""/>",20210822_065911,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5946636,12.9763295,"139",151.jpg,77.5946636,12.9763295,D:/Research Grant/Images First Batch\151.jpg,./Images First Batch/151.jpg,"<img src = ""./Images First Batch/151.jpg"" width=""300"" height=""225""/>",20210822_073427,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5946517997222,12.9762863997222,"140",152.jpg,77.5946517997222,12.9762863997222,D:/Research Grant/Images First Batch\152.jpg,./Images First Batch/152.jpg,"<img src = ""./Images First Batch/152.jpg"" width=""300"" height=""225""/>",20210822_073449,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5946244,12.9763128997222,"141",153.jpg,77.5946244,12.9763128997222,D:/Research Grant/Images First Batch\153.jpg,./Images First Batch/153.jpg,"<img src = ""./Images First Batch/153.jpg"" width=""300"" height=""225""/>",20210822_073553,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5946244,12.9763128997222,"142",154.jpg,77.5946244,12.9763128997222,D:/Research Grant/Images First Batch\154.jpg,./Images First Batch/154.jpg,"<img src = ""./Images First Batch/154.jpg"" width=""300"" height=""225""/>",20210822_073557,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5946244,12.9763128997222,"143",155.jpg,77.5946244,12.9763128997222,D:/Research Grant/Images First Batch\155.jpg,./Images First Batch/155.jpg,"<img src = ""./Images First Batch/155.jpg"" width=""300"" height=""225""/>",20210822_073601,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5932353997222,12.9743872,"144",156.jpg,77.5932353997222,12.9743872,D:/Research Grant/Images First Batch\156.jpg,./Images First Batch/156.jpg,"<img src = ""./Images First Batch/156.jpg"" width=""300"" height=""225""/>",20210822_074150,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5931089,12.9741084,"145",157.jpg,77.5931089,12.9741084,D:/Research Grant/Images First Batch\157.jpg,./Images First Batch/157.jpg,"<img src = ""./Images First Batch/157.jpg"" width=""300"" height=""225""/>",20210822_075320,Contemporary Sculpture,Art,Park,Cubbon Park ,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5366835833333,13.0302714722222,"146",159.jpg,77.5366835833333,13.0302714722222,D:/Research Grant/Images First Batch\159.jpg,./Images First Batch/159.jpg,"<img src = ""./Images First Batch/159.jpg"" width=""300"" height=""225""/>",IMG_20200113_171347,Contemporary Sculpture,Art,Metro Station ,Dasarahalli Metro station ,,,,,,,,First Batch Statues and Sculptures,./0.png
77.5929248,12.9492788,"147",160.jpg,77.5929248,12.9492788,D:/Research Grant/Images First Batch\160.jpg,./Images First Batch/160.jpg,"<img src = ""./Images First Batch/160.jpg"" width=""300"" height=""225""/>",20220415_072217,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5929248,12.9492788,"148",161.jpg,77.5929248,12.9492788,D:/Research Grant/Images First Batch\161.jpg,./Images First Batch/161.jpg,"<img src = ""./Images First Batch/161.jpg"" width=""300"" height=""225""/>",20220415_072240,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5929248,12.9492788,"149",162.jpg,77.5929248,12.9492788,D:/Research Grant/Images First Batch\162.jpg,./Images First Batch/162.jpg,"<img src = ""./Images First Batch/162.jpg"" width=""300"" height=""225""/>",20220415_072255,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5886270997222,12.9497785,"150",163.jpg,77.5886270997222,12.9497785,D:/Research Grant/Images First Batch\163.jpg,./Images First Batch/163.jpg,"<img src = ""./Images First Batch/163.jpg"" width=""300"" height=""225""/>",20220415_072327,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5875527,12.9525518,"151",164.jpg,77.5875527,12.9525518,D:/Research Grant/Images First Batch\164.jpg,./Images First Batch/164.jpg,"<img src = ""./Images First Batch/164.jpg"" width=""300"" height=""225""/>",20220415_072412,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5882689997222,12.9462302997222,"152",165.jpg,77.5882689997222,12.9462302997222,D:/Research Grant/Images First Batch\165.jpg,./Images First Batch/165.jpg,"<img src = ""./Images First Batch/165.jpg"" width=""300"" height=""225""/>",20220821_074155,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5882689997222,12.9462302997222,"153",166.jpg,77.5882689997222,12.9462302997222,D:/Research Grant/Images First Batch\166.jpg,./Images First Batch/166.jpg,"<img src = ""./Images First Batch/166.jpg"" width=""300"" height=""225""/>",20220821_074203,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5882689997222,12.9462302997222,"154",167.jpg,77.5882689997222,12.9462302997222,D:/Research Grant/Images First Batch\167.jpg,./Images First Batch/167.jpg,"<img src = ""./Images First Batch/167.jpg"" width=""300"" height=""225""/>",20220821_074237,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5914922997222,12.9506224,"155",168.jpg,77.5914922997222,12.9506224,D:/Research Grant/Images First Batch\168.jpg,./Images First Batch/168.jpg,"<img src = ""./Images First Batch/168.jpg"" width=""300"" height=""225""/>",20220821_074302,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5914922997222,12.9506224,"156",169.jpg,77.5914922997222,12.9506224,D:/Research Grant/Images First Batch\169.jpg,./Images First Batch/169.jpg,"<img src = ""./Images First Batch/169.jpg"" width=""300"" height=""225""/>",20220821_074354,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5879754997222,12.9494966997222,"157",170.jpg,77.5879754997222,12.9494966997222,D:/Research Grant/Images First Batch\170.jpg,./Images First Batch/170.jpg,"<img src = ""./Images First Batch/170.jpg"" width=""300"" height=""225""/>",20220821_074435,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"158",171.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\171.jpg,./Images First Batch/171.jpg,"<img src = ""./Images First Batch/171.jpg"" width=""300"" height=""225""/>",20220821_074446,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"159",172.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\172.jpg,./Images First Batch/172.jpg,"<img src = ""./Images First Batch/172.jpg"" width=""300"" height=""225""/>",20220821_074504,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
77.5878866,12.9495872997222,"160",173.jpg,77.5878866,12.9495872997222,D:/Research Grant/Images First Batch\173.jpg,./Images First Batch/173.jpg,"<img src = ""./Images First Batch/173.jpg"" width=""300"" height=""225""/>",20220821_074518,Contemporary Sculpture,Art,Park,Lalbagh,,Wood,,,,,,First Batch Statues and Sculptures,./0.png
